conversation_id,message_id,customer_id,timestamp,promise_text,action,amount,deadline_text,normalized_deadline,detected_status,days_overdue,detected_broken_promise,fulfilled,fulfillment_message_id,fulfillment_similarity
CONV-005697,MSG-005697-01,CUST-0519,2026-05-08 07:41:00,"In this account context, Let me call you with the outcome by Friday.",call you with the outcome,,,,no_deadline,0.0,0,False,,0.0
CONV-005697,MSG-005697-03,CUST-0519,2026-05-08 07:49:00,"For case 552783, I can take this forward and coordinate the refund review today. thx",coordinate the refund review,,today,2026-05-08 00:00:00,overdue,123.68129604484953,1,False,,0.0
CONV-005698,MSG-005698-01,CUST-0837,2026-01-26 10:04:00,"In this account context, Leave this with me — I’ll send the corrected invoice — today. I know this has been frustrating.",send the corrected invoice,,today,2026-01-26 00:00:00,overdue,225.68129604494212,1,False,,0.0
CONV-005700,MSG-005700-03,CUST-0411,2026-06-29 18:12:00,"For the record, I’m going to confirm the cancellation details today.",confirm the cancellation details,,today,2026-06-29 00:00:00,overdue,71.68129604502315,1,False,,0.0
CONV-005702,MSG-005702-02,CUST-0324,2026-02-13 21:51:00,"Regarding reference 734920: ill update the access settings tomorrow, then ill update u. thx",update the access settings,,tomorrow,2026-02-14 00:00:00,overdue,206.68129604510415,1,False,,0.0
CONV-005704,MSG-005704-04,CUST-0517,2026-01-13 09:00:00,Regarding reference 814110: I can take this forward and arrange a replacement unit — later this week.,arrange a replacement unit,,this week,2026-01-19 00:00:00,overdue,232.68129604518518,1,False,,0.0
CONV-005704,MSG-005704-05,CUST-0517,2026-01-13 09:00:01,"For case 822029, i’ll trace the failed payment — tomorrow.",trace the failed payment,,tomorrow,2026-01-14 00:00:00,overdue,237.68129604526618,1,False,,0.0
CONV-005706,MSG-005706-08,CUST-0011,2026-02-06 12:14:00,Quick note on ticket 909138: I’ll personally ask our security team to verify the login within 24 hours.,ask our security team to verify the login,,within 24 hours,2026-02-07 12:14:00,overdue,213.17157382313658,1,False,,0.0
CONV-005708,MSG-005708-02,CUST-0179,2026-05-20 04:02:00,Quick note on ticket 027940: I’ll attach the requested export today.,attach the requested export,,today,2026-05-20 00:00:00,overdue,111.68129604543982,1,False,,0.0
CONV-005710,MSG-005710-01,CUST-0075,2026-03-27 11:48:00,"Regarding reference 115049: Count on me to raise this with the engineering queue within 24 hours, then I’ll update you.",raise this with the engineering queue,,within 24 hours,2026-03-28 11:48:00,overdue,164.18962937885416,1,False,,0.0
CONV-005712,MSG-005712-01,CUST-0957,2026-07-04 01:34:00,Regarding reference 217996: I will send the corrected invoice — tomorrow.,send the corrected invoice,,tomorrow,2026-07-05 00:00:00,overdue,65.68129604560185,1,False,,0.0
CONV-005712,MSG-005712-02,CUST-0957,2026-07-04 01:43:00,Regarding reference 225915: Leave this with me — ill confirm the cancellation details — by Friday. thx,confirm the cancellation details,,,,no_deadline,0.0,0,False,,0.0
CONV-005712,MSG-005712-07,CUST-0957,2026-07-04 02:30:02,"For the record, Let me trace the failed payment — today.",trace the failed payment,,today,2026-07-04 00:00:00,overdue,66.68129604569444,1,False,,0.0
CONV-005713,MSG-005713-04,CUST-0987,2026-03-27 00:35:00,"On the current thread (297186), I’ll make sure I confirm the cancellation details today.",confirm the cancellation details,,today,2026-03-27 00:00:00,overdue,165.68129604577547,1,False,,0.0
CONV-005714,MSG-005714-01,CUST-0289,2026-03-23 11:33:00,"For case 336781, I can take this forward and send the corrected invoice with the next step.",send the corrected invoice,,,,no_deadline,0.0,0,False,,0.0
CONV-005714,MSG-005714-02,CUST-0289,2026-03-23 11:47:00,"On the support thread, I will restore the missing entitlement today. thx",restore the missing entitlement,,today,2026-03-23 00:00:00,overdue,169.68129604586807,1,False,,0.0
CONV-005715,MSG-005715-03,CUST-0951,2026-03-28 22:06:00,"Looking at request 384295, Leave this with me — ill review the account history today, then ill update u. thx",review the account history,,today,2026-03-28 00:00:00,overdue,164.68129604594907,1,False,,0.0
CONV-005715,MSG-005715-04,CUST-0951,2026-03-28 22:06:01,"On the support thread, Leave this with me — I’ll check the delivery scan today, then I’ll update you.",check the delivery scan,,today,2026-03-28 00:00:00,overdue,164.6812960460301,1,False,,0.0
CONV-005715,MSG-005715-05,CUST-0951,2026-03-28 22:12:00,"For the record, i’ll restore the missing entitlement without requiring another message from you.",restore the missing entitlement,,,,no_deadline,0.0,0,False,,0.0
CONV-005715,MSG-005715-06,CUST-0951,2026-03-28 22:33:00,"For the record, I’m going to raise this with the engineering queue today.",raise this with the engineering queue,,today,2026-03-28 00:00:00,overdue,164.68129604612267,1,False,,0.0
CONV-005715,MSG-005715-07,CUST-0951,2026-03-28 23:12:00,"In this account context, I’ll personally ask our security team to verify the login — today.",ask our security team to verify the login,,today,2026-03-28 00:00:00,overdue,164.6812960462037,1,False,,0.0
CONV-005715,MSG-005715-10,CUST-0951,2026-03-28 23:40:01,"On the current thread (439728), I’m going to check the delivery scan — today. I know this has been frustrating.",check the delivery scan,,today,2026-03-28 00:00:00,overdue,164.6812960462963,1,False,,0.0
CONV-005715,MSG-005715-11,CUST-0951,2026-03-28 23:40:02,Quick note on ticket 447647: I’ll make sure I confirm the cancellation details — today.,confirm the cancellation details,,today,2026-03-28 00:00:00,overdue,164.6812960463773,1,False,,0.0
CONV-005716,MSG-005716-01,CUST-0481,2026-08-07 10:53:00,Quick note on ticket 455566: I can take this forward and arrange a replacement unit — by Friday.,arrange a replacement unit,,,,no_deadline,0.0,0,False,,0.0
CONV-005716,MSG-005716-04,CUST-0481,2026-08-07 11:20:00,"On the support thread, Count on me to arrange a replacement unit — within 24 hours.",arrange a replacement unit,,within 24 hours,2026-08-08 11:20:00,overdue,31.20907382423611,1,False,,0.0
CONV-005716,MSG-005716-05,CUST-0481,2026-08-07 11:49:00,Regarding reference 487242: I’ll personally check the delivery scan tomorrow.,check the delivery scan,,tomorrow,2026-08-08 00:00:00,overdue,31.681296046550926,1,False,,0.0
CONV-005717,MSG-005717-01,CUST-0001,2026-07-13 12:20:00,"Regarding reference 503080: Hi — Leave this with me — I’ll review the account history by Friday, then I’ll update you.",review the account history,,,,no_deadline,0.0,0,False,,0.0
CONV-005718,MSG-005718-02,CUST-0087,2026-08-09 14:44:00,"For case 550594, Hi — I’m going to ask our security team to verify the login tomorrow.",ask our security team to verify the login,,tomorrow,2026-08-10 00:00:00,overdue,29.681296046631942,1,False,,0.0
CONV-005719,MSG-005719-02,CUST-0095,2026-02-27 11:29:00,"In this account context, Count on me to ask our security team to verify the login — today.",ask our security team to verify the login,,today,2026-02-27 00:00:00,overdue,193.68129604672455,1,False,,0.0
CONV-005719,MSG-005719-03,CUST-0095,2026-02-27 11:51:00,"Looking at request 582270, I’ll share the diagnostic notes today. I know this has been frustrating.",share the diagnostic notes,,today,2026-02-27 00:00:00,overdue,193.68129604680556,1,False,,0.0
CONV-005719,MSG-005719-06,CUST-0095,2026-02-27 12:08:00,"Quick note on ticket 606027: I’ll personally call you with the outcome by Friday, then I’ll update you.",call you with the outcome,,,,no_deadline,0.0,0,False,,0.0
CONV-005720,MSG-005720-02,CUST-0975,2026-07-24 05:52:00,Regarding reference 621865: I’ll make sure I send the corrected invoice by Friday.,send the corrected invoice,,,,no_deadline,0.0,0,False,,0.0
CONV-005720,MSG-005720-06,CUST-0975,2026-07-24 06:02:01,"In this account context, I can take this forward and check the delivery scan — tomorrow. thx",check the delivery scan,,tomorrow,2026-07-25 00:00:00,overdue,45.68129604689815,1,False,,0.0
CONV-005722,MSG-005722-03,CUST-0185,2026-02-28 11:54:01,"For case 740650, Leave this with me — I’ll restore the missing entitlement — by Friday.",restore the missing entitlement,,,,no_deadline,0.0,0,False,,0.0
CONV-005722,MSG-005722-04,CUST-0185,2026-02-28 11:54:02,"For the record, I will arrange a replacement unit today, then I’ll update you.",arrange a replacement unit,,today,2026-02-28 00:00:00,overdue,192.68129604697918,1,False,,0.0
CONV-005724,MSG-005724-02,CUST-0767,2026-03-28 04:45:00,"On the current thread (796083), I’m going to trace the failed payment later this week.",trace the failed payment,,this week,2026-04-03 00:00:00,overdue,158.68129604707175,1,False,,0.0
CONV-005724,MSG-005724-03,CUST-0767,2026-03-28 04:59:00,"On the current thread (804002), I can take this forward and confirm the cancellation details later this week, then ill update u. thx",confirm the cancellation details,,this week,2026-04-03 00:00:00,overdue,158.68129604715278,1,False,,0.0
CONV-005725,MSG-005725-02,CUST-0458,2026-01-01 13:54:00,Regarding reference 835678: I’ll send a written explanation today. I know this has been frustrating.,send a written explanation,,today,2026-01-01 00:00:00,overdue,250.6812960472338,1,False,,0.0
CONV-005727,MSG-005727-01,CUST-0493,2026-04-22 05:07:00,"On the current thread (883192), ill personally call u with the outcome tomorrow. thx",,,tomorrow,2026-04-23 00:00:00,overdue,138.68129604731482,1,False,,0.0
CONV-005729,MSG-005729-04,CUST-0957,2026-03-01 20:45:00,"In this account context, Leave this with me — I’ll confirm the cancellation details — within 24 hours.",confirm the cancellation details,,within 24 hours,2026-03-02 20:45:00,overdue,189.81671271407407,1,False,,0.0
CONV-005729,MSG-005729-05,CUST-0957,2026-03-01 20:45:01,"On the current thread (009913), let me review the account history tomorrow, then i’ll update you.",review the account history,,tomorrow,2026-03-02 00:00:00,overdue,190.68129604748842,1,False,,0.0
CONV-005729,MSG-005729-06,CUST-0957,2026-03-01 20:45:02,Regarding reference 017832: Let me send a written explanation — today.,send a written explanation,,today,2026-03-01 00:00:00,overdue,191.68129604756945,1,False,,0.0
CONV-005731,MSG-005731-01,CUST-0299,2026-04-28 23:20:00,"On the current thread (081184), Let me review the account history today, then I’ll update you.",review the account history,,today,2026-04-28 00:00:00,overdue,133.68129604766204,1,False,,0.0
CONV-005732,MSG-005732-01,CUST-0662,2026-04-26 07:58:00,"For the record, I’m going to restore the missing entitlement today, then ill update u. thx",restore the missing entitlement,,today,2026-04-26 00:00:00,overdue,135.68129604774305,1,False,,0.0
CONV-005732,MSG-005732-03,CUST-0662,2026-04-26 08:12:01,"In this account context, leave this with me — i’ll check the delivery scan — later this week.",check the delivery scan,,this week,2026-05-02 00:00:00,overdue,129.68129604782408,1,False,,0.0
CONV-005732,MSG-005732-04,CUST-0662,2026-04-26 08:40:00,"For case 128698, I will send a written explanation by Friday.",send a written explanation,,,,no_deadline,0.0,0,False,,0.0
CONV-005733,MSG-005733-02,CUST-0649,2026-02-22 19:11:00,"For case 160374, I can take this forward and call you with the outcome today. I know this has been frustrating.",call you with the outcome,,today,2026-02-22 00:00:00,overdue,198.68129604791667,1,False,,0.0
CONV-005736,MSG-005736-04,CUST-0111,2026-06-25 15:46:00,"In this account context, Hi — I can take this forward and arrange a replacement unit — within 24 hours.",arrange a replacement unit,,within 24 hours,2026-06-26 15:46:00,overdue,74.02435160355324,1,False,,0.0
CONV-005737,MSG-005737-03,CUST-0294,2026-01-17 21:55:00,"Regarding reference 302916: I will send a written explanation tomorrow, then I’ll update you. I know this has been frustrating.",send a written explanation,,tomorrow,2026-01-18 00:00:00,overdue,233.6812960480903,1,False,,0.0
CONV-005737,MSG-005737-08,CUST-0294,2026-01-17 23:21:00,"For case 342511, Count on me to update the access settings — later this week.",update the access settings,,this week,2026-01-23 00:00:00,overdue,228.6812960481713,1,False,,0.0
CONV-005738,MSG-005738-04,CUST-0465,2026-03-28 03:48:00,"Looking at request 390025, I’m going to update the access settings tomorrow, then I’ll update you.",update the access settings,,tomorrow,2026-03-29 00:00:00,overdue,163.6812960482523,1,False,,0.0
CONV-005739,MSG-005739-01,CUST-0246,2026-06-27 10:53:00,"Looking at request 397944, ill personally send the corrected invoice today, then ill update u. thx",send the corrected invoice,,today,2026-06-27 00:00:00,overdue,73.68129604833334,1,False,,0.0
CONV-005739,MSG-005739-03,CUST-0246,2026-06-27 11:21:00,"In this account context, Leave this with me — I’ll check the delivery scan and update you once I have news.",check the delivery scan,,,,no_deadline,0.0,0,False,,0.0
CONV-005740,MSG-005740-03,CUST-0432,2026-02-04 14:57:00,"On the support thread, I will attach the requested export today, then I’ll update you.",attach the requested export,,today,2026-02-04 00:00:00,overdue,216.6812960484259,1,False,,0.0
CONV-005740,MSG-005740-06,CUST-0432,2026-02-04 15:24:00,"On the current thread (469215), i’m going to send a written explanation and update you once i have news.",send a written explanation,,,,no_deadline,0.0,0,False,,0.0
CONV-005740,MSG-005740-07,CUST-0432,2026-02-04 15:33:00,"On the current thread (477134), Count on me to send the corrected invoice — tomorrow. thx",send the corrected invoice,,tomorrow,2026-02-05 00:00:00,overdue,215.68129604851853,1,False,,0.0
CONV-005742,MSG-005742-06,CUST-0749,2026-06-19 05:43:02,"Looking at request 564243, I’ll make sure I raise this with the engineering queue — tomorrow. I know this has been frustrating.",raise this with the engineering queue,,tomorrow,2026-06-20 00:00:00,overdue,80.68129604859953,1,False,,0.0
CONV-005742,MSG-005742-07,CUST-0749,2026-06-19 05:43:03,Quick note on ticket 572162: I can take this forward and ask our security team to verify the login — tomorrow.,ask our security team to verify the login,,tomorrow,2026-06-20 00:00:00,overdue,80.68129604868055,1,False,,0.0
CONV-005744,MSG-005744-01,CUST-0890,2026-03-20 04:56:00,"On the support thread, I’ll personally confirm the cancellation details by Friday, then I’ll update you.",confirm the cancellation details,,,,no_deadline,0.0,0,False,,0.0
CONV-005744,MSG-005744-02,CUST-0890,2026-03-20 05:10:00,"Regarding reference 643433: I will arrange a replacement unit tomorrow, then I’ll update you.",arrange a replacement unit,,tomorrow,2026-03-21 00:00:00,overdue,171.68129604877316,1,False,,0.0
CONV-005744,MSG-005744-07,CUST-0890,2026-03-20 05:32:02,"Looking at request 683028, Count on me to attach the requested export today.",attach the requested export,,today,2026-03-20 00:00:00,overdue,172.68129604885416,1,False,,0.0
